Idade;ALLG-72;AMERICAN EXPERIENCE;AT2000 (Suavizada 10%)_FEM;AT2000 (Suavizada 10%)_MAS;AT-2000 FEMALE;AT-2000 MALE;AT-49 FEMALE;AT-49 MALE;AT-50;AT-55;AT-71;AT-83 FEMALE (Basic);AT-83 FEMALE (IAM);AT-83 MALE (Basic);AT-83 MALE (IAM);BR-EMSmt-v.2010-f;BR-EMSmt-v.2010-m;BR-EMSsb-v.2010-f;BR-EMSsb-v.2010-m;BR-EMSmt-v.2015-f;BR-EMSmt-v.2015-m;BR-EMSsb-v.2015-f;BR-EMSsb-v.2015-m;BR-EMSmt-v.2021-f;BR-EMSmt-v.2021-m;BR-EMSsb-v.2021-f;BR-EMSsb-v.2021-m;CSG-60;CSO-41;CSO-58;CSO58 - FEM - AGE LAST;CSO58 - FEM - AGE NEAREST;CSO58 - MAS - AGE LAST;CSO58 - MAS - AGE NEAREST;CSO58 FEMALE;CSO58 MALE;CSO80;EB7-75;GAM-71 FEMALE;GAM-71 MALE;GAM-83 - FEMALE (suav 10%);GAM83_BÁSICA - FEMALE;GAM83_BÁSICA - MASC;GAM-83 - MASC (suav 10%);GAM-94 FEMALE;GAM-94MALE;GKF-95;GKM-70;GKM-80;GKM-95;GR-95 MALE;GR-95FEMALE;GRUPAL AMERICANA;HUNTER SEMITROPICAL;IBGE 2006              Ambos os Sexos;IBGE 2007                 Ambos os Sexos;IBGE 2008                 Ambos os Sexos;IBGE 2009                 Ambos os Sexos;Prudential-50;Rentiers Français;RP-2000 FEMALE;RP-2000MALE;SGB-51;SGB-71;SGB-75;UP-84 F;UP-84 M;UP84_MAS_&_FEM;UP-94 FEMALE;UP-94 MALE;USTP-61;X-17;BENTZIEN;Experiência CAP;GRUPAL AMERICANA;IAPC;IBA (FERROVIARIOS);MULLER;RP-2000 DISABLED FEMALE;RP-2000 DISABLED MALE;RRB-44;TASA/1927;WINKLEVOSS;ZIMMERMANN;ZIMMERMANN (FERR. ALEMAES);ALVARO VINDAS;GRUPO AMERICANA;HUNTER'S;IAPB-57 Forte;IAPB-57 FRACA;IBA (FERROVIARIOS);LIGHT FORTE;LIGHT MEDIA;MULLER;PRUDENTIAL (FERR. APOSENT.);RGPS-99/02 M.M;RRB-1944 Mod - Fem;RRB-1944 Mod - Masc;TASA-1927;WYATT 1985 ;ZIMMERMANN EMPR. ESCRIT;Atuários Ingleses;Hubbard Laffitte;J.P. Jansen;Kinkelin;Moser;Samuel Dumas
46;94874,6773;50997,2806;98218,4351;96960,2839;98020,7005;96630,9688;96613,1456;94779,5509;95772,4065;96015,6257;96379,6765;98128,8190;97966,7484;96459,5893;96298,2046;97835,9972;94923,2133;98363,1379;96269,1484;98010,8699;96092,9321;98632,6720;97358,8513;97718,2779;96040,6377;98357,3502;96937,6170;88547,8573;82612,9246;90005,8438;91293,9110;91217,4968;90062,3276;90005,8438;95287,2384;94179,2994;91683,8470;93606,4453;97645,2456;95770,8806;98602,8872;98448,6100;96964,1957;97263,1408;98317,6778;97145,9969;97880,4754;94385,1613;95111,2006;95113,7685;95354,0092;97884,3944;89786,4266;75480,8571;89658,2803;89922,8140;90187,8386;90482,4072;96161,7379;67889,3141;98415,6511;97602,9556;86096,6541;89810,7714;90280,0581;95665,3771;94716,1317;95197,8277;98192,1398;96933,5852;94136,3786;93177,2762;15263,3982;1695,6511;0,8987;6694,0379;8115,2932;11607,7532;82948,7495;56510,6763;45230,3925;99865,0879;73234,8346;14875,6449;9246,0901;97879,5206;98188,0370;79811,8750;7166,2863;95106,6192;82007,5053;93049,3322;96057,0112;96657,7140;97723,5596;97079,3890;94206,5263;96103,2611;97949,5653;97276,8429;95726,8620;49852279356195400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;110490203390062000000000000000000000000000000000000000000000000000000000000000000000000000,0000;20385838858556400000000,0000;103520192077469000000000000,0000;134168181469760000000000000,0000;-1505222178635740000000000000000,0000
47;94483,7936;50407,7520;98116,7790;96768,8843;97908,1727;96418,5739;96400,9831;94389,4383;95378,2073;95704,1510;96059,6960;97995,1675;97846,1513;96171,3680;96038,8735;97699,0268;94643,1898;98260,8402;96062,1697;97856,4244;95867,4404;98537,3632;97190,9462;97561,3752;95799,1064;98252,4031;96762,9534;87954,5867;81850,4073;89481,1097;90862,5929;90804,2815;89513,4788;89481,1097;94974,6963;93759,2597;91232,7625;93055,9458;97496,9225;95453,1128;98492,7478;98326,4353;96698,0290;97022,8036;98216,1156;96978,7115;97741,5145;93948,0636;94722,3004;94832,7073;95073,5731;97745,7901;89126,4964;74333,5481;89186,3413;89461,7350;89735,4172;90039,5494;95789,4958;67177,8341;98295,2888;97445,2292;85179,4664;89142,3098;89525,7682;95395,7921;94277,1224;94839,0271;98083,0483;96754,0642;93645,9281;92663,8694;14489,5439;1569,2136;0,8196;6266,2889;7689,2403;11097,0121;82269,8969;55163,0662;44009,1719;99860,0946;71883,6519;14094,6735;8760,6704;97755,1157;98089,8490;79327,4169;6791,4895;94860,2931;81064,4190;92330,9914;95618,0307;96429,6018;97283,8036;96686,2175;93893,7606;95890,8729;97833,0053;96997,6584;95177,3898;-419407226223672000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-776414659221966000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-137604412295256000000000,0000;-741204575274678000000000000,0000;-963327542952877000000000000,0000;16512287299634100000000000000000,0000
48;94053,8923;49802,8590;98004,8278;96554,9283;97784,1230;96181,0950;96170,4883;93949,8667;94934,0310;95365,8368;95699,4721;97848,1747;97713,4719;95849,8671;95749,8925;97550,5243;94343,1709;98150,7881;95840,2661;97686,9175;95623,6591;98432,3125;97011,5026;97390,2860;95536,5785;98137,6938;96572,4921;87311,6387;81039,2698;88912,0098;90396,0589;90357,5244;88917,8472;88912,0098;94628,9884;93296,0890;90747,4042;92454,8974;97335,6626;95094,7818;98370,9123;98191,3348;96398,2651;96752,1100;98106,8993;96794,5489;97594,7067;93468,6466;94293,7294;94526,1132;94767,5313;97599,9534;88425,9621;73151,6447;88684,3225;88970,9641;89253,4290;89567,5493;95369,2673;66440,8933;98164,9492;97276,2592;84197,7730;88416,1565;88711,2628;95100,5421;93796,0262;94442,6000;97965,7410;96556,4924;93109,3369;92107,8862;13772,3115;1454,4534;0,7475;5869,6328;7289,3998;10619,8406;81532,8409;53777,1493;42776,9151;99854,1030;70500,6104;13361,7505;8305,1155;97619,9204;97984,8929;78819,7214;6422,7116;94599,4273;80043,0073;91557,2577;95138,9844;96182,7420;96797,3846;96254,0301;93542,5979;95652,1046;97706,8007;96685,3259;94553,0261;3651778718729510000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;5465959200922640000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;956350665452029000000000,0000;5521974085796350000000000000,0000;7186423470428460000000000000,0000;-186423723612869000000000000000000,0000
49;93581,7418;49179,8252;97881,2437;96317,4032;97647,2252;95917,5588;95919,8680;93457,0057;94436,0071;94998,7737;95294,6633;97685,9424;97566,9994;95493,4973;95429,8006;97390,5414;94021,4607;98032,0256;95601,6238;97500,4039;95356,2380;98317,4420;96817,3923;97203,6547;95251,0056;98012,2160;96364,6177;86614,8918;80177,0120;88294,0713;89890,7992;89874,1116;88271,0677;88294,0713;94247,6336;92785,7594;90226,5141;91796,3412;97160,2637;94692,7211;98236,5376;98042,2804;96062,1243;96448,5019;97988,5824;96591,0868;97438,3405;92943,3528;93822,2985;94190,7346;94432,6228;97446,7215;87682,2998;71932,2068;88152,4829;88450,6536;88741,9377;89066,2788;94896,9987;65676,1586;98024,1807;97095,3254;83146,3112;87624,7435;87831,6019;94776,2493;93269,2677;94004,8585;97838,6794;96338,2747;92519,9548;91504,5795;13093,3365;1349,9994;0,6810;5501,0199;6913,2668;10173,8073;80735,8574;52357,2174;41536,3846;99848,1118;69084,2531;12672,2842;7876,5715;97472,4167;97871,2304;78286,9001;6051,4789;94320,3590;78930,4095;90729,5801;94617,6228;95914,3921;96245,6395;95781,4228;93148,7836;95383,3222;97570,0112;96337,2587;93816,4580;-29323783111398000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-38562342162509200000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-6904851804563650000000000,0000;-42850518905779700000000000000,0000;-56197831538750600000000000000,0000;2168107905617670000000000000000000,0000
50;93063,2990;48535,0777;97744,8951;96055,3235;97496,0673;95627,1204;95646,9760;92907,4785;93880,7234;94601,0138;94842,9666;97506,4933;97405,3309;95101,0190;95077,2829;97217,1862;93676,4019;97903,6036;95345,4114;97295,4288;95067,0511;98190,3569;96606,4369;97000,0288;94940,1788;97874,9003;96137,5548;85859,6099;79258,9852;87623,0364;89342,9957;89350,1455;87568,5536;87623,0364;93827,2892;92223,4777;89666,2074;91077,1169;96969,1495;94243,8776;98088,6916;97878,3537;95687,1938;96109,6783;97860,2174;96366,4159;97270,2691;92368,4982;93304,8028;93822,8256;94067,0741;97285,6421;86891,4055;70671,9545;87590,2168;87898,6062;88200,1925;88534,8468;94369,0867;64881,4771;97872,2432;96901,6202;82019,6787;86765,0571;86881,5275;94419,0376;92691,3713;93525,1517;97700,9225;96097,3327;91872,3151;90849,4067;12449,1443;1254,6609;0,6197;5157,7563;6559,3075;9756,6812;79877,3123;50907,6031;40290,2931;99841,1224;67635,5563;12023,4632;7473,2910;97310,9049;97748,8914;77727,1488;5677,4975;94027,0227;77722,7742;89840,4302;94048,9709;95618,0166;95629,6674;95263,2453;92708,1899;95082,8647;97420,7291;95950,9463;93000,2548;245733302473515000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;272751446115428000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;51579242980090500000000000,0000;346660697947758000000000000000,0000;464756066825467000000000000000,0000;-25952251630243500000000000000000000,0000
51;92495,6129;47866,2643;97594,5635;95767,7339;97329,3490;95308,6821;95349,6096;92298,2842;93265,1475;94170,5792;94341,2473;97308,2626;97227,0791;94671,3526;94691,5544;97029,5570;93305,4433;97764,5805;95068,9097;97072,6320;94744,7358;98051,8398;96375,8084;96777,8251;94601,7504;97724,5365;95889,4893;85042,2264;78282,5145;86894,0127;88748,4985;88781,8786;86805,5425;86894,0127;93363,7824;91604,6582;89064,5471;90291,5768;96760,5689;93745,7987;97927,1395;97699,2363;95271,6243;95733,9856;97720,4730;96117,8869;97088,0041;91740,2077;92736,2220;93418,5430;93670,2992;97116,1705;86049,4278;69368,0569;86996,2291;87315,5561;87626,7985;87971,8112;93782,2053;64054,2383;97708,2093;96694,4445;80812,1850;85831,2048;85855,5435;94024,3660;92056,1573;92999,9144;97550,8539;95830,8548;91161,2234;90137,1474;11839,1362;1167,4016;0,5633;4838,4912;6224,7828;9366,4140;78955,9275;49432,5553;39041,2940;99833,1351;66153,6613;11410,2666;7092,1532;97133,5071;97615,9529;77136,4225;5298,2407;93703,5697;76401,4870;88897,1057;93432,9501;95286,2221;94931,5708;94694,5237;92212,2011;94743,4189;97257,0623;95521,0861;92059,0922;-2399339965351400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-1934898758742850000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-397160170946697000000000000,0000;-2922349683699600000000000000000,0000;-4099148509400620000000000000000,0000;319731740084600000000000000000000000,0000
52;91882,3670;47170,2888;97429,1407;95453,7115;97145,5912;94961,0913;95029,1396;91626,6296;92586,4570;93705,0940;93786,5208;97089,7082;97031,0693;94203,8655;94271,9761;96826,7652;92907,0291;97613,0454;94771,3440;96831,3094;94387,2923;97901,9970;96123,0243;96535,3144;94233,1932;97559,8290;95618,3589;84157,7872;77243,7055;86102,4082;88102,9508;88164,8445;85978,0253;86102,4082;92853,0825;90924,9516;88414,3759;89435,3418;96535,6973;93195,7921;97751,5561;97504,6194;94813,9394;95320,0318;97567,2473;95841,8363;96888,6727;91054,7249;92114,3700;92973,7773;93241,4766;96937,5739;85151,9323;68017,4608;86367,4191;86698,7367;87018,6599;87374,1147;93133,5138;63191,4277;97527,2537;96457,6398;79518,0587;84818,1391;84747,9211;93588,5631;91361,7777;92423,6869;97386,3832;95534,9291;90384,5298;89361,9679;11266,1220;1087,3175;0,5115;4540,4401;5911,6762;9001,1239;77970,7944;47936,3307;37752,9313;99824,1501;64638,7425;10836,3302;6735,4179;96937,8802;97471,4813;76512,3888;4922,0656;93343,7480;74965,1390;87891,6794;92763,9702;94909,8415;94143,6388;94070,4868;91651,5509;94359,7081;97078,1093;95041,5702;91045,5216;24262125729633400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;11841580403506200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;3236855393215580000000000000,0000;25687453719719500000000000000000,0000;38572987473459800000000000000000,0000;-4057395781673570000000000000000000000,0000
53;91223,5704;46444,3381;97247,5328;95112,3690;96943,6255;94583,1462;94683,0435;90890,1348;91842,2471;93201,1480;93180,6599;96849,5083;96816,1455;93697,9907;93818,3394;96606,0002;92477,7986;97448,0794;94450,0691;96572,8860;93990,3843;97742,3580;95843,9407;96270,6405;93831,7772;97379,3923;95321,9750;83200,9132;76139,1205;85244,8282;87401,7747;87494,7917;85081,9021;85244,8282;92290,3928;90180,2762;87710,5975;88502,7101;96292,4273;92591,8834;97561,0383;97293,5219;94313,0374;94866,7850;97398,0657;95533,8965;96669,2295;90307,1656;91434,3633;92484,1774;92779,1854;96749,0303;84193,9731;66615,6209;85699,1111;86042,3958;86371,1902;86737,2174;92420,2974;62289,6860;97330,4437;96200,3873;78131,3433;83719,9138;83544,4159;93110,9807;90605,4849;91790,3074;97204,8550;95204,8559;89544,8575;88518,3909;10721,9683;1013,6184;0,4634;4262,1111;5618,4571;8659,0812;76921,6194;46423,3163;36431,5787;99815,1659;63090,6446;10298,8482;6401,3412;96721,6118;97314,5522;75852,8520;4550,9419;92942,3699;73405,8641;86821,1587;92036,7007;94478,9508;93258,6886;93388,4758;91015,4891;93922,8227;96881,0407;94501,7341;89941,1394;-255916902196173000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-84619933563455300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-27836956381654000000000000000,0000;-235297076072631000000000000000000,0000;-386501334484067000000000000000000,0000;52989588908656800000000000000000000000,0000
54;90518,4122;45685,9021;97048,4671;94742,9526;96722,0124;94173,5066;94308,3827;90086,6660;91030,3616;92654,2437;92520,0090;96586,4650;96581,2695;93153,5117;93330,6717;96366,4173;92016,3344;97267,8005;94103,4373;96296,0405;93552,6241;97570,3217;95535,5916;95981,7608;93394,5941;97181,6601;94997,9201;82165,8938;74964,2939;84316,5120;86640,2168;86766,8350;84112,6321;84316,5120;91671,1243;89365,9483;86946,6382;87488,4690;96028,7786;91931,9810;97354,2089;97064,3957;93768,0967;94373,4777;97212,3276;95191,5030;96427,0151;89492,4144;90690,9654;91945,2721;92281,6106;96549,4371;83170,1744;65159,4034;84985,5666;85340,6270;85678,7989;86055,6080;91640,3625;61347,8659;97115,6354;95919,8670;76646,0665;82531,5096;82255,7433;92588,0694;89787,0456;91097,9331;97005,4878;94837,9364;88644,9317;87600,4552;10213,7470;945,6122;0,4189;4001,6961;5357,7607;8338,6952;75808,9482;44897,8925;35010,7471;99804,1862;61509,5930;9798,3242;6090,2360;96481,8389;97144,2517;75154,2472;4195,5133;92492,5288;71710,1886;85686,4062;91247,0258;93982,9363;92251,4948;92644,1696;90301,9277;93431,6063;96663,0584;93889,3629;88744,0228;2808688001603000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;607317263184919000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;253316303073051000000000000000,0000;2247087076493630000000000000000000,0000;4116239212255310000000000000000000,0000;-712709970821434000000000000000000000000,0000
55;89760,7731;44890,9674;96830,6903;94344,7480;96479,5303;93731,0795;93901,9136;89214,4469;90149,0056;92058,6622;91803,9041;96299,5066;96325,3291;92570,3707;92808,8599;96106,2280;91518,5260;97070,3469;93728,9056;95998,0235;93083,0461;97382,5379;95196,0963;95666,4613;92918,5130;96964,9411;94643,6291;81047,6160;73716,1384;83313,1455;85814,2756;85976,3891;83065,7074;83313,1455;90990,9246;88477,6508;86115,4283;86386,9892;95742,4208;91214,3600;97128,8339;96814,7461;93178,3891;93839,3238;97009,7371;94812,7360;96159,9026;88605,0971;89878,5920;91352,5009;91746,5618;96337,6076;82073,1598;63644,4473;84221,9596;84588,4874;84936,7534;85324,6071;90791,6811;60362,0057;96880,2271;95613,3071;75056,1971;81247,5669;80867,1841;92014,3937;88900,3985;90343,8244;96788,0985;94432,2197;87685,7935;86600,9340;9732,6795;882,6916;0,3774;3757,9928;5113,9826;8038,5022;74634,1369;43364,5397;33470,2742;99791,2117;59895,5813;9323,1055;5794,8596;96215,3561;96958,7062;74413,2263;3856,9354;91984,7448;69867,2368;84486,7965;90392,0412;93408,7006;91107,5763;91830,7538;89499,1436;92877,5569;96421,4008;93190,8260;87453,6847;-32221268754389600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-4379364784826450000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-2474900281023710000000000000000,0000;-22358516411111600000000000000000000,0000;-46431178314239900000000000000000000,0000;9863905996168650000000000000000000000000,0000
56;88943,0525;44057,3421;96592,7773;93916,9889;96214,5975;93255,2068;93460,1051;88271,8963;89196,5814;91407,5313;91030,9152;95987,3036;96046,8526;91948,4829;92252,5636;95823,6757;90982,2274;96853,8800;93324,9340;95673,9246;92569,6745;97176,9341;94824,1652;95322,3636;92400,1861;96727,4364;94256,3157;79841,6275;72390,7222;82230,0746;84919,8591;85120,0643;81935,9307;82230,0746;90245,7089;87510,5901;85213,7998;85194,1577;95430,6835;90437,3049;96882,0295;96541,4381;92543,6579;93263,9949;96787,1968;94393,1896;95866,2880;87639,6560;88991,3195;90701,2489;91171,2191;96112,1776;80892,9478;62067,9743;83404,9506;83782,4915;84141,6660;84540,8219;89872,5061;59328,6082;96617,0035;95266,8045;73356,0241;79864,4083;79372,5159;91383,8191;87939,0296;89527,7486;96549,4190;93982,9112;86667,7614;85514,0923;9275,2436;824,3230;0,3393;3529,5068;4865,9544;7757,1546;73399,3897;41827,6137;31830,2308;99777,2409;58249,0518;8870,9349;5513,8089;95918,1469;96757,0321;73626,6785;3538,7382;91412,5997;67869,0338;83227,9432;89469,1385;92743,6307;89832,0702;90939,9955;88584,4624;92245,0607;96155,2777;92403,3635;86103,3998;387009659008973000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;33261275540756900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;25862707936697800000000000000000,0000;231857815183227000000000000000000000,0000;553459645505740000000000000000000000,0000;-140462021385442000000000000000000000000000,0000
57;88053,6220;43181,0416;96333,0393;93459,0497;95925,6651;92745,5671;92979,1594;87257,5639;88171,6235;90692,9072;90200,7133;95648,6604;95744,2090;91287,9250;91661,3169;95516,0817;90404,4903;96616,5880;92888,1733;95320,8783;92016,1449;96950,5313;94416,6015;94946,9062;91836,0241;96467,1385;93832,9599;78544,9995;70984,1705;81061,5852;83952,4351;84193,1068;80717,5188;81061,5852;89430,7901;86458,7128;84237,2497;83907,2999;95089,6142;89599,6746;96610,4692;96240,8081;91863,1844;92646,7738;96539,1312;93926,0377;95545,0976;86590,0835;88022,8982;89986,8859;90552,6224;95871,8010;79618,0749;60427,5177;82532,8070;82920,9198;83291,7039;83702,3795;88881,3921;58245,2678;96318,4570;94866,6839;71540,0224;78376,2948;77765,5399;90694,5110;86895,8089;88643,6621;96283,4254;93482,7341;85585,2811;84333,1427;8839,3072;770,0369;0,3044;3315,2657;4628,9824;7493,4113;72107,7072;40291,2018;30143,2286;99761,2765;56570,8966;8438,9204;5245,2864;95587,0375;96538,3612;72791,7520;3242,8997;90764,4844;65710,7985;81899,6252;88467,9788;91966,4391;88412,7235;89958,7529;87532,9648;91515,4023;95861,0426;91533,8478;84658,5848;-4870516558627930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-270081557390946000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-289662328891015000000000000000000,0000;-2504064403978850000000000000000000000,0000;-6951453147552100000000000000000000000,0000;2059173233510580000000000000000000000000000,0000
58;87084,1516;42259,5582;96049,6275;92970,4458;95611,0289;92201,9853;92454,7569;86170,3347;87073,0051;89905,8742;89312,2363;95282,1347;95415,6149;90588,8421;91034,4452;95180,8203;89780,6993;96354,7570;92415,3725;94936,5731;91413,9268;96701,9501;93971,3045;94537,2639;91222,1727;96181,8890;93370,3298;77154,7530;69493,5029;79801,8882;82907,5043;83191,2088;79404,7129;79801,8882;88541,8480;85315,7286;83185,1265;82523,5007;94714,2004;88700,1835;96310,6869;95908,9698;91134,5256;91985,3685;96257,3335;93401,8365;95195,7847;85450,2982;86966,7819;89205,0798;89887,3323;95614,7687;78234,3128;58718,0232;81604,2226;82002,6974;82385,5329;82807,9210;87816,9485;57107,7377;95983,4614;94421,4746;69603,0763;76780,7102;76040,3892;89943,7418;85770,3344;87685,0695;95981,1917;92921,7442;84428,1681;83051,2789;8422,0919;719,4198;0,2724;3114,0291;4402,6252;7246,1287;70762,6100;38759,0886;28455,2078;99743,3195;54862,4555;8026,2572;4988,7919;95216,9245;96301,8422;71904,4205;2971,4690;90016,5850;63384,6362;80510,6076;87386,9001;91108,3922;86838,9770;88874,7499;86311,8799;90664,3091;95536,0737;90594,7105;83030,6002;64329782706357700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;2367805013646420000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;3446981713803080000000000000000000,0000;28170724544762100000000000000000000000,0000;70904822105031400000000000000000000000,0000;-31052332361339500000000000000000000000000000,0000
59;86026,0792;41290,1239;95740,5398;92450,4621;95268,9326;91624,3399;91882,1846;85009,1033;85899,6093;89036,8440;88364,6335;94886,2374;95058,8559;89850,9054;90370,8041;94815,3260;89108,2419;96066,6563;91903,3913;94518,3965;90772,8135;96431,1460;93489,0156;94090,4210;90554,5658;95869,3166;92864,8557;75670,2956;67915,3054;78445,2561;81779,8793;82109,7231;77992,2460;78445,2561;87574,0856;84075,2379;82054,6406;81042,3689;94298,5945;87734,3272;95979,0892;95542,1180;90352,8648;91275,3334;95934,0051;92813,4049;94818,2953;84214,0033;85816,1505;88351,3872;89171,6494;95339,3982;76722,0435;56937,6927;80618,5663;81027,5311;81422,4874;81856,7467;86678,1383;55913,6149;95606,9183;93923,5902;67540,8068;75078,2515;74191,3911;89131,2800;84555,6549;86644,8615;95634,5076;92292,2923;83184,5412;81661,8310;8018,6737;672,1074;0,2433;2924,6961;4184,6953;7014,2526;69367,8790;37234,5386;26804,8057;99722,3734;53124,9615;7628,9575;4741,8467;94802,7309;96044,7163;70961,0345;2733,7515;89148,8251;60887,2815;79042,8992;86210,6724;90165,4203;85110,8814;87687,3832;84874,7871;89657,9353;95175,9027;89612,6638;81205,5876;-891096150048467000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-20126342615994600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-43673258313885000000000000000000000,0000;-330160891664612000000000000000000000000,0000;-768608271618540000000000000000000000000,0000;481932198247989000000000000000000000000000000,0000
60;84881,0721;40269,4320;95403,2459;91896,8687;94896,7169;91011,0066;91256,2832;83772,9009;84650,4572;88076,8487;87356,3930;94457,8260;94670,9207;89071,8082;89667,5385;94417,1016;88382,9008;95749,6363;91349,2139;94063,8575;90070,2592;96138,6318;92970,0861;93603,1834;89828,8974;95526,8536;92312,7710;74091,0565;66246,6263;76986,9588;80563,7880;80942,9439;76474,7665;76986,9588;86521,4451;82731,7156;80842,6936;79463,2583;93836,4371;86688,1831;95612,3531;95136,4462;89511,2279;90510,0810;95563,4120;92155,3579;94413,0988;82874,8322;84563,9727;87421,5772;88401,5630;95043,7507;75058,7096;55084,3708;79574,6047;79994,3899;80401,2654;80847,5209;85463,8643;54658,9134;95182,3280;93365,2145;65349,6479;73269,6915;72213,3744;88251,1086;83244,2812;85522,6373;95237,2419;91588,7482;81844,4382;80160,0699;7628,9662;627,7787;0,2168;2746,5821;3975,0421;6796,8108;67927,2469;35720,2844;25196,5174;99699,4373;51359,6190;7246,7467;4504,2802;94338,6715;95767,1471;69958,3551;2526,5331;88207,4135;58214,3298;77511,8382;84939,9271;89133,9279;83221,4198;86404,5168;83270,6536;88528,2453;94778,0674;88588,3911;79014,6608;12936042810253600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;216297804094094000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;587842056904892000000000000000000000,0000;4259075502473490000000000000000000000000,0000;10898865291550900000000000000000000000000,0000;-7696457206020380000000000000000000000000000000,0000
61;83618,8906;39194,6409;95034,7032;91306,1556;94490,8436;90358,4577;90571,4961;82460,8497;83324,6617;87017,5484;86286,2772;93992,4323;94248,0257;88246,4688;88919,8906;93983,7271;87599,8283;95400,1501;90749,9631;93568,8464;89310,3184;95821,2878;92412,1912;93071,9985;89040,6006;95151,7483;91710,0055;72415,1168;64485,1285;75421,0441;79253,4824;79685,0906;74847,3682;75421,0441;85377,6316;81278,9467;79542,7431;77784,8354;93321,3689;85550,9208;95206,8611;94688,1633;88600,4512;89681,1897;95139,2060;91420,3268;93981,1400;81426,3459;83203,1016;86411,6831;87572,8867;94725,8294;73240,7877;53155,8670;78469,5763;78900,5557;79318,9642;79777,2481;84173,1890;53341,0870;94701,1813;92735,2794;63027,2521;71355,3010;70101,9998;87296,7611;81828,2960;84311,4657;94782,6745;90803,2831;80403,1576;78540,8365;7249,0437;586,1507;0,1927;2579,0406;3771,5199;6592,9065;66443,7838;34218,5322;23634,3333;99673,5154;49568,1955;6875,7133;4273,6611;93818,2994;95465,4806;68893,5889;2347,9072;87154,2170;55367,6491;75912,7690;83563,9003;88007,2751;81157,5286;85041,9176;81546,9511;87306,5555;94334,5060;87521,7869;76365,2992;-197300524941988000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-2535659157395060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000;-8412019834309000000000000000000000000,0000;-54047668126388600000000000000000000000000,0000;-164790843208250000000000000000000000000000,0000;126375827322855000000000000000000000000000000000,0000
