Idade;ALLG-72;AMERICAN EXPERIENCE;AT2000 (Suavizada 10%)_FEM;AT2000 (Suavizada 10%)_MAS;AT-2000 FEMALE;AT-2000 MALE;AT-49 FEMALE;AT-49 MALE;AT-50;AT-55;AT-71;AT-83 FEMALE (Basic);AT-83 FEMALE (IAM);AT-83 MALE (Basic);AT-83 MALE (IAM);BR-EMSmt-v.2010-f;BR-EMSmt-v.2010-m;BR-EMSsb-v.2010-f;BR-EMSsb-v.2010-m;BR-EMSmt-v.2015-f;BR-EMSmt-v.2015-m;BR-EMSsb-v.2015-f;BR-EMSsb-v.2015-m;BR-EMSmt-v.2021-f;BR-EMSmt-v.2021-m;BR-EMSsb-v.2021-f;BR-EMSsb-v.2021-m;CSG-60;CSO-41;CSO-58;CSO58 - FEM - AGE LAST;CSO58 - FEM - AGE NEAREST;CSO58 - MAS - AGE LAST;CSO58 - MAS - AGE NEAREST;CSO58 FEMALE;CSO58 MALE;CSO80;EB7-75;GAM-71 FEMALE;GAM-71 MALE;GAM-83 - FEMALE (suav 10%);GAM83_BÁSICA - FEMALE;GAM83_BÁSICA - MASC;GAM-83 - MASC (suav 10%);GAM-94 FEMALE;GAM-94MALE;GKF-95;GKM-70;GKM-80;GKM-95;GR-95 MALE;GR-95FEMALE;GRUPAL AMERICANA;HUNTER SEMITROPICAL;IBGE 2006              Ambos os Sexos;IBGE 2007                 Ambos os Sexos;IBGE 2008                 Ambos os Sexos;IBGE 2009                 Ambos os Sexos;Prudential-50;Rentiers Français;RP-2000 FEMALE;RP-2000MALE;SGB-51;SGB-71;SGB-75;UP-84 F;UP-84 M;UP84_MAS_&_FEM;UP-94 FEMALE;UP-94 MALE;USTP-61;X-17;BENTZIEN;Experiência CAP;GRUPAL AMERICANA;IAPC;IBA (FERROVIARIOS);MULLER;RP-2000 DISABLED FEMALE;RP-2000 DISABLED MALE;RRB-44;TASA/1927;WINKLEVOSS;ZIMMERMANN;ZIMMERMANN (FERR. ALEMAES);ALVARO VINDAS;GRUPO AMERICANA;HUNTER'S;IAPB-57 Forte;IAPB-57 FRACA;IBA (FERROVIARIOS);LIGHT FORTE;LIGHT MEDIA;MULLER;PRUDENTIAL (FERR. APOSENT.);RGPS-99/02 M.M;RRB-1944 Mod - Fem;RRB-1944 Mod - Masc;TASA-1927;WYATT 1985 ;ZIMMERMANN EMPR. ESCRIT;Atuários Ingleses;Hubbard Laffitte;J.P. Jansen;Kinkelin;Moser;Samuel Dumas
58;1058,07244;969,4342618;309,0877007;519,983704;342,0962612;577,6454372;572,5723087;1161,231428;1173,395819;869,0301808;947,6028244;395,897271;356,7589836;737,9367075;663,6411037;365,4943502;672,4574389;288,1007238;511,9811636;418,1766161;641,113293;270,8041408;482,2889249;446,8428929;667,6068529;312,5724021;505,4741272;1484,45745;1578,197451;1356,6321;1127,624964;1081,485719;1412,466917;1356,6321;967,762397;1240,49069;1130,485869;1481,131793;415,605911;965,8562998;331,5976948;366,8518089;781,6608269;710,0350592;323,3283833;588,4315708;377,489364;1236,294913;1150,631402;853,6926153;715,6829393;275,3705336;1512,269261;1780,330469;985,6562685;975,1662892;963,0454572;951,1743168;1138,810188;1194,122796;376,5431193;497,8844359;2062,26954;1702,458689;1848,998102;812,4618208;1214,679482;1040,207984;346,6840647;629,4518957;1243,626918;1389,447895;403,4182041;47,31238397;0,029144238;189,3329735;217,9299499;231,8761179;1394,731043;1524,549998;1650,402049;20,94609715;1737,493969;397,2997243;246,9451979;414,1936228;257,1259181;943,3859983;237,7175136;867,7598762;2497,354666;1467,708376;1176,227674;942,9718624;1728,095639;1187,366658;1437,092798;1006,373829;360,170997;982,0466639;1825,012594;8,9116E+161;2,2494E+133;4,71202E+34;3,58332E+38;8,39513E+38;-5,12985E+44
59;1145,007111;1020,69186;337,2939211;553,5933677;372,2157196;613,3333302;625,9014406;1236,202377;1249,152121;959,9952531;1008,240465;428,4113635;387,9351904;779,0972003;703,2655955;398,2243693;725,34109;317,0199661;554,1774497;454,5389675;702,5543449;292,5142379;518,9294775;487,2376368;725,6684312;342,4630009;552,0846686;1579,239071;1668,679055;1458,297312;1216,091337;1166,77917;1517,479535;1458,297312;1052,640507;1343,522297;1211,947042;1579,110561;462,1574112;1046,144119;366,7360996;405,6718324;841,6369363;765,2523952;370,5930618;658,0470419;405,1965026;1339,171079;1252,177779;929,8100005;770,0863634;295,6474734;1663,333898;1853,321904;1043,961571;1033,141159;1021,221966;1009,225829;1214,274039;1254,701519;424,5903244;558,3757439;2191,158845;1808,560003;1978,016677;880,171391;1311,373659;1122,224252;397,265745;703,5441448;1340,102961;1501,761072;389,7075438;44,32873873;0,026512268;178,1139984;209,6532346;217,4418296;1440,63211;1514,254224;1608,288341;22,93614595;1765,342476;382,2107623;237,5665186;464,0593691;277,5692295;1002,679419;207,2183566;941,4115898;2672,951659;1531,060957;1270,74531;1031,492412;1889,461562;1282,866416;1604,133474;1129,689982;397,8352724;1024,27275;2190,926756;-1,2937E+166;-2,1632E+137;-6,31515E+35;-4,58924E+39;-1,16675E+40;8,17839E+45
60;1262,181539;1074,791138;368,5427381;590,713073;405,873258;652,548916;684,7871478;1312,051171;1325,795463;1059,300261;1070,115811;465,3937106;422,8950022;825,3393744;747,6479339;433,3744966;783,0725022;349,486173;599,2508431;495,0110488;759,9407908;317,3440092;557,8948913;531,1848563;788,2967681;375,1052854;602,7655341;1675,939701;1761,497796;1565,914743;1310,305558;1257,853354;1627,398328;1565,914743;1143,813502;1452,768921;1299,950513;1678,422945;515,0682027;1137,262276;405,4919893;448,2829336;910,7767442;828,8913219;424,2059862;735,0311356;431,9588091;1448,486316;1360,871101;1009,894062;828,676251;317,9213458;1817,921941;1928,503829;1105,028384;1093,834241;1082,301225;1070,272759;1290,675278;1317,826402;481,1466682;629,9351021;2322,395779;1914,390502;2111,37464;954,3474896;1415,985232;1211,171595;454,5673559;785,4651048;1441,28056;1619,233412;379,9225166;41,62796301;0,02405587;167,5415141;203,5221538;203,9043221;1483,463144;1501,752204;1562,184076;25,92185376;1791,423517;371,0334244;230,6191442;520,3721136;301,6665126;1064,766166;178,6258866;1053,196514;2846,68073;1599,069223;1376,026817;1126,652853;2063,891206;1362,59923;1723,702528;1221,689783;443,5613546;1066,604231;2649,361581;1,9731E+170;2,5359E+141;8,99986E+36;5,83067E+40;1,7569E+41;-1,34072E+47
61;1378,875502;1131,941226;403,13721;633,025578;444,0124741;697,0251411;749,7508429;1391,032071;1409,769954;1166,122169;1132,938816;508,5930532;462,5693095;879,0230755;798,7673747;470,8584731;844,462346;384,4626055;648,8622357;536,4769798;822,7266531;344,5446039;601,0304077;578,8162365;855,7227248;410,7678031;657,7639777;1774,894516;1855,882001;1677,36402;1409,776794;1354,646546;1741,204267;1677,36402;1241,390761;1565,432508;1395,179714;1779,561467;574,4863463;1235,355299;447,7578675;494,7456521;990,7302452;902,551493;484,5439766;821,5030574;457,2558379;1564,118677;1476,771851;1093,712675;891,7547052;340,1604529;1933,556788;2005,03931;1169,477306;1158,122662;1146,923689;1134,902774;1365,204952;1383,667797;550,5926684;711,8360046;2454,722379;2026,633262;2248,241233;1035,601478;1528,96172;1307,586527;519,0299261;877,4321248;1541,328535;1741,250345;368,9763233;39,17617588;0,021770995;158,0951939;199,5134034;191,1942861;1523,954623;1487,616476;1512,59733;29,9020547;1815,683007;363,7252254;226,0766677;583,8312789;329,3559072;1129,165924;154,9618727;1153,050287;3012,000113;1685,263472;1499,136369;1245,302947;2369,799829;1444,01176;1798,925739;1284,279429;498,086191;1105,40017;3220,324674;-3,1655E+174;-3,1635E+145;-1,36275E+38;-7,67477E+41;-2,76189E+42;2,26086E+48
62;1505,814672;1190,98187;441,7401489;681,8619391;487,2566321;748,4936373;821,3300366;1475,389608;1502,974437;1279,272105;1198,107467;559,3138125;507,6606748;942,4326368;858,2997375;512,4505204;910,0637902;422,81981;702,7885862;581,1359977;872,7442686;373,6482338;651,620531;630,4936394;928,2066173;449,7232874;717,3901579;1879,029916;1952,779909;1792,708862;1514,589409;1456,162961;1858,797326;1792,708862;1344,497126;1681,955143;1499,651741;1885,766855;639,7679952;1337,497818;493,6949276;545,2856935;1083,732248;988,372579;552,0259894;919,3062654;480,5163638;1686,051339;1599,792906;1180,971349;959,3000877;362,6297396;2017,994627;2082,350203;1236,590431;1225,448737;1214,343099;1202,258053;1460,23599;1452,729441;626,7604689;805,8492937;2586,265292;2142,810465;2387,298785;1117,254541;1647,501451;1411,895991;591,1273157;981,1809602;1641,903286;1864,693952;365,3315766;36,94321253;0,019481766;149,1302422;196,460358;179,2479396;1563,269484;1472,269328;1460,034572;33,87882863;1837,039162;358,1593356;222,6171392;655,3450784;361,5172729;1195,364423;136,1819025;1265,077158;3172,75233;1726,531779;1607,648723;1406,411573;2718,176636;1533,185592;1844,571824;1326,463495;563,018518;1140,696307;3974,697924;5,3376E+178;4,1287E+149;2,17367E+39;8,36139E+42;4,51896E+43;-3,92105E+49
63;1642,133632;1251,426099;484,5124629;738,5583386;536,2834811;808,4853518;899,9721964;1565,304018;1607,112583;1397,639422;1266,044878;618,5056438;558,7339956;1017,135979;927,6038107;557,0725048;981,2118052;464,4509811;760,7796369;623,5373426;936,6027195;407,973256;711,2358473;686,3628419;1005,968176;492,2616129;781,9712195;1984,448015;2048,437516;1911,737305;1624,298856;1563,622884;1979,850324;1911,737305;1453,823017;1801,748692;1614,205019;1994,704178;710,3300667;1444,897095;543,8171402;600,2845244;1191,289812;1087,809181;628,3233014;1028,713746;512,5200865;1813,765454;1729,707577;1271,141785;1025,061666;387,9390592;2050,268493;2129,081246;1306,467767;1296,048072;1284,670898;1272,411319;15551,00495;1523,72649;715,2702382;913,270552;2715,032863;2260,132242;2527,070811;1205,807985;1774,542663;1524,546213;672,4750021;1097,132505;1738,992733;1990,270737;358,3104679;34,90211406;0,017260844;140,6253638;193,4187945;168,0065331;1602,477462;1456,152791;1404,995693;38,84779657;1855,903438;352,6143779;219,1706211;735,7262931;399,0010962;1262,815043;123,4058033;1380,350894;3319,845526;1784,973974;1735,459973;1627,730545;2586,364766;1601,082691;1867,345779;1353,439082;642,6537339;1185,332099;4103,180817;-9,4487E+182;-5,5733E+150;-3,62107E+40;-1,16708E+44;-7,68369E+44;6,99254E+50
64;1787,480704;1313,320151;531,4028308;803,9884109;590,4188281;878,2251912;986,2844571;1660,693842;1723,303474;1520,929179;1338,737918;684,5414456;615,0055356;1103,469772;1007,013999;604,5794806;1057,406567;509,2347352;823,4426776;668,7719264;1009,446171;446,3454553;784,3043801;746,7949383;1089,099333;538,5288379;851,7873953;2090,779869;2144,613307;2033,939352;1737,888045;1674,909046;2104,007736;2033,939352;1566,56835;1924,802704;1736,279971;2103,303506;786,74352;1564,213881;598,5060809;660,1744759;1314,922375;1202,389666;712,367738;1147,141401;563,5128618;1946,859651;1866,095407;1363,972014;1085,643201;418,9234374;2093,149059;2233,845876;1379,409337;1370,113845;1358,257525;1345,796699;1376,928442;1596,779403;799,9169613;1018,632769;2838,564629;2374,788248;2665,797817;1301,79595;1910,170041;1642,743612;762,0423471;1222,310637;1834,941488;2118,311807;353,3788129;33,02869938;0,015427258;132,7731298;191,5640669;157,4158991;1642,658584;1439,669067;1347,969397;46,79831689;1871,650536;349,2330952;217,0689546;825,9476695;447,3403728;1330,941245;114,8414405;1506,238192;3444,315142;1841,444635;1872,788175;1921,553706;2204,495615;1623,756205;1870,488248;1366,814923;746,6038242;1230,241944;4446,685336;1,7526E+184;7,3134E+154;6,21118E+41;1,72424E+45;1,35575E+46;-1,28198E+52
65;1938,025967;1376,738764;582,3369394;879,1802918;648,6014642;958,8779263;1080,738248;1761,514206;1850,881012;1648,749203;1416,311297;755,0526062;675,6753553;1201,169195;1096,552768;655,7287905;1138,094768;555,16175;890,4348716;711,6959512;1075,057753;493,3546433;859,2770094;812,031484;1177,924033;588,9340825;927,0993594;2199,322796;2239,002605;2159,168102;1855,257141;1790,08507;2231,218771;2159,168102;1683,175531;2051,561253;1863,220585;2214,079815;866,5038209;1700,140023;657,8214727;725,1508433;1455,558608;1333,117041;801,0921577;1271,865733;633,4250179;2084,602821;2008,342478;1472,820572;1145,221607;457,5982108;2143,297427;2305,018186;1453,228024;1445,223179;1432,840565;1420,205921;1477,790548;1671,240165;893,0358698;1137,231843;2954,056443;2489,464737;2801,215145;1405,643485;2041,504628;1769,41794;856,5220681;1353,865671;1930,997904;2248,735331;344,700962;31,3012083;0,013653124;125,5005722;188,1064309;5897,041758;1684,682756;1423,076367;1307,337749;55,73348966;1883,690606;342,9296119;213,1509681;926,8306869;509,0912001;1399,139863;107,4743041;1628,805053;3546,206331;1898,18274;2021,125201;81806,2766;2138,360747;1577,586025;1824,474237;1344,399158;880,2500956;1276,045795;4625,337329;-3,214E+188;-8,5823E+158;-1,13047E+43;-2,64566E+46;-2,47909E+47;2,41571E+53
66;2092,929368;1439,380471;636,8448417;964,666066;709,8595498;1051,426465;1183,733827;1867,411102;1986,991146;1780,587641;1500,363743;828,1566077;739,6555999;1309,790136;1196,005236;709,4040309;1224,321805;603,054852;962,2448612;760,2360856;1143,10676;542,5063706;935,5488742;882,283812;1272,444056;643,8045841;1008,166742;2312,005747;2330,339994;2287,494433;1976,079587;1908,939303;2360,996498;2287,494433;1803,055999;2182,776607;1989,442639;2330,134171;948,1404689;1850,509637;722,8009653;796,1806651;1612,644304;1479,570809;891,4685083;1400,318146;722,0584899;2226,057251;2155,55272;1603,062199;1207,300855;505,3487349;2195,007832;2370,189759;1530,273858;1523,579447;1510,940768;1498,337123;1586,894311;1745,77732;998,0803388;1270,131145;3058,470816;2609,370657;2930,803811;1517,794841;2161,077704;1904,653637;952,4691446;1489,00851;2028,100027;2382,384932;337,8715887;29,70000667;0,012083014;118,5555943;183,0004329;0;1729,080967;1406,60508;1261,706288;66,64379798;1892,283547;333,6210629;207,3651562;1039,825921;586,6724158;1466,78525;100,9514685;1804,96564;3611,258008;1947,003146;2209,663214;0;69140,33081;1273,282626;1779,592171;1322,351012;1053,825087;1323,293627;4643,671426;6,5105E+192;1,3011E+163;2,13819E+44;4,21559E+47;4,69214E+48;-4,67775E+54
67;2249,500457;1500,539108;694,717974;1060,996325;773,3128253;1156,550518;1295,824409;1978,005351;2127,361212;1915,790079;1591,421251;901,4631544;806,0413888;1428,686156;1305,07127;769,0258835;1316,13936;656,4728552;1040,133063;810,8959688;1199,978393;595,910166;1006,664404;957,9453551;1372,680953;703,3714209;1095,310616;2426,241326;2417,119252;2417,770362;2100,000534;2030,962497;2491,882986;2417,770362;1926,199297;2317,937747;2113,898598;2448,523092;1031,891304;2011,024172;796,4163178;876,4967274;1781,258425;1637,540852;980,2708539;1529,850884;829,0350103;2370,036037;2306,555487;1752,193752;1275,028764;561,1763958;2248,053763;2429,441493;1615,416859;1610,111537;1597,717699;1585,52162;1701,316394;1820,240688;1096,099454;1396,569119;3148,306699;2728,457752;3051,764585;1635,468809;2269,631036;2035,608942;1046,625348;1624,623601;2127,540869;2518,065004;328,2223801;28,20734596;0,010693468;112,4545137;179,4327652;0;1776,054194;1390,27965;1211,835687;82,50342045;1896,781862;327,1169849;203,3224884;1165,407725;677,6772652;1533,234276;94,9953319;1950,199192;3646,015492;65029,36927;1248,30477;0;0;1056,247276;1735,814204;1300,664455;1285,386478;1372,459289;4883,004801;-1,3938E+194;-1,9681E+167;-4,21233E+45;-6,97033E+48;-9,18601E+49;9,31036E+55
68;2407,718009;1559,496282;756,2717075;1168,272753;838,7166015;1274,340099;1417,324159;2092,912865;2266,262114;2053,536934;1689,763311;974,3544303;874,6483953;1556,906531;1423,256253;831,5617113;1412,658896;711,4848181;1123,508496;870,3991582;1285,7916;658,1456985;1085,668448;1039,168405;1478,651228;767,9472528;1188,54849;2541,506852;2497,6163;2548,351114;2226,969288;2156,007963;2619,654546;2548,351114;2053,049819;2455,358999;2234,711403;2567,35058;1130,130657;2171,799777;882,358541;970,0905237;1955,427614;1801,65685;1059,718243;1654,287024;953,7808131;2515,062885;2459,85858;1916,998571;1351,002579;623,0475017;2301,386756;2479,779428;1710,535623;1706,657101;1695,181981;1683,880027;1816,81654;1892,818433;1196,893064;1527,644509;3220,073435;2843,604699;3160,804815;1761,582166;2379,718562;2154,836701;1130,508386;1754,396147;2230,134242;2654,062544;322,0393054;26,80717109;0,009463719;110,3360882;174,4616918;0;1825,264641;1373,946225;1158,484238;103,2919763;1896,962744;318,0544118;197,689565;1304,834312;810,9624583;1597,832155;89,69362632;2126,506397;3635,754462;0;1423,826987;0;0;852,7348701;1693,113174;1279,333558;1587,984453;1423,145253;5159,386124;2,922E+198;3,0504E+168;8,74011E+46;1,19508E+50;1,85819E+51;-1,87683E+57
69;2566,939974;1613,733163;823,765031;1285,293607;909,2061858;1402,875172;1548,520145;2211,265821;2398,458807;2192,822097;1795,395334;1050,543777;948,2026003;1693,265579;1549,610044;896,7290317;1515,27278;767,9140561;1211,715734;932,7107764;1359,748217;728,4429073;1166,342019;1126,201021;1590,299605;837,8001692;1288,322827;2651,586825;2570,863773;2672,404406;2356,499847;2284,146476;2738,026316;2672,404406;2184,360379;2589,693803;2354,527869;2682,672844;1252,80523;2342,957899;983,6755975;1080,254714;2129,12331;1966,702113;1131,474585;1774,115065;1095,439664;2659,337006;2613,587897;2094,087772;1437,246173;689,5745114;2351,587438;2518,535636;1812,665872;1810,259531;1800,222351;1790,211298;1928,979519;1962,79027;1305,07255;1662,459368;3269,905735;2949,639619;3254,523372;1896,21898;2490,360812;2263,076541;1205,961873;1878,543471;2334,212985;2783,26185;318,2791131;25,48497108;0,008375391;109,047783;169,9171477;0;1876,159209;1357,323472;1115,366019;130,9650091;1892,230853;307,2912726;190,9482955;1459,055441;965,5046251;1659,919039;85,38154463;2311,200252;3578,578271;0;1615,75137;0;0;678,5730795;1651,46259;1258,352488;1985,348703;1473,387582;5329,275499;-6,6412E+202;-4,6194E+172;-1,95971E+48;-2,1243E+51;-3,88156E+52;3,93935E+58
70;2723,219733;1662,391016;899,8488573;1410,790415;988,6962052;1539,750429;1689,4472;2332,120296;2519,576861;2332,433983;1907,287016;1134,806827;1030,035863;1836,098381;1683,131017;967,739484;1622,748126;830,0876119;1305,685496;1003,220116;1463,054464;806,1302044;1272,16962;1219,218645;1707,353815;913,3441333;1394,620972;2750,218904;2634,608505;2784,262084;2487,137054;2414,231735;2840,845754;2784,262084;2319,619589;2715,242499;2478,921625;2787,188591;1406,815642;2523,539521;1103,25595;1210,135449;2296,798443;2127,55912;1206,838452;1895,391643;1252,888387;2800,706435;2765,514837;2279,502271;1535,106274;759,0064634;2395,065139;2543,653763;1915,844388;1914,906487;1906,566039;1898,068004;2033,710038;2028,673974;1448,508795;1827,368486;3294,21959;3037,794917;3329,201045;2026,594356;2600,410339;2372,846144;1285,058816;2003,638529;2435,386922;2899,759641;313,4709528;24,22766778;0,007412221;107,4004263;169,956795;0;1927,671541;1340,001782;1055,006561;170,4261157;1883,052308;298,1914858;184,1594649;1628,799812;1160,458113;1718,837318;81,87521395;2503,687149;3469,811315;0;1823,732915;0;0;623,9123882;1610,83661;1237,715507;2517,002097;75991,78498;5580,097166;6,6409E+202;7,8898E+176;4,85966E+49;3,91412E+52;8,33508E+53;-8,49881E+59
71;2875,011856;1702,218051;986,9686492;1543,007851;1080,458111;1682,35937;1839,993559;2454,199667;2627,66791;2470,940436;2024,890333;1231,707954;1123,119529;1983,814082;1822,582565;1045,843099;1734,502436;900,3197621;1406,150356;1074,314211;1585,494612;881,2208376;1389,758315;1318,27495;1829,394023;994,8746901;1507,560579;2831,916971;2686,091732;2877,305955;2614,665266;2544,62137;2922,828912;2877,305955;2457,140551;2825,043832;2609,37508;2874,683298;1595,501321;2695,298385;1242,935611;1361,477553;2454,95345;2281,222087;1296,291753;2023,602768;1424,64858;2936,653789;2912,984517;2469,113752;1645,609802;830,0643741;2428,248343;2552,905119;2016,641302;2017,248028;2010,601427;2003,699328;2128,520007;2088,728238;1580,533198;1977,007514;3289,490288;3138,411651;3381,117071;2145,294121;2715,830677;2483,168869;1378,948777;2135,322718;2532,603259;2996,663185;309,7638993;23,02353829;0,006559816;106,1303274;1925,688026;0;1978,601361;1321,533697;993,507976;98914,52487;1867,847089;285,5068788;177,4498227;1814,630243;1405,181919;1773,939525;79,01148429;2701,707943;20931,11214;0;66506,46249;0;0;72777,54505;1571,21003;1217,416973;82574,34668;0;5754,347525;0;-1,4387E+181;-4,67203E+49;-7,47052E+53;-1,85337E+55;1,88286E+61
72;3018,934949;1729,150952;1087,406034;1680,222293;1187,771548;1828,007207;1999,978302;2576,059369;2723,137111;2606,679159;2147,315732;1345,078884;1230,097713;2134,341002;1966,409914;1127,831072;1851,981079;976,3134443;1512,018928;1155,946643;1737,65033;962,4088653;1532,45467;1423,477261;1955,82023;1082,890034;1627,025237;2892,607512;2724,247517;2947,663259;2732,81159;2668,493098;2980,835648;2947,663259;2591,572826;2915,537024;2747,181119;2942,414084;1804,989889;2834,4537;1401,618541;1532,780398;2607,84451;2431,761929;1409,526413;2163,252457;1608,920407;3064,355838;3052,967837;2658,158131;1768,135042;901,3109482;2448,268607;2544,582573;2116,171685;2118,523648;2113,513093;2108,297858;2212,70161;2141,3375;1725,329483;2141,211452;3252,732654;3208,616665;3406,545697;2253,054627;2828,199696;2592,900583;1497,610061;2278,06599;2628,623805;3069,93907;304,8795329;21,86216692;0,005805437;104,4568612;0;0;2027,448309;1301,347805;931,5217175;0;1847,160745;268,8593604;170,9222165;2017,039821;1700,054215;1824,596741;76,64365605;2902,766295;0;0;0;0;0;0;1532,558263;1197,451334;0;0;5453,263479;0;2,8329E+185;0;1,47664E+55;4,24984E+56;-4,28427E+62
73;3153,033573;1741,77609;1202,695462;1820,892079;1312,794579;1974,786232;2168,593028;2695,911222;2811,134377;2737,755548;2273,986255;1477,603372;1353,131742;2285,883482;2113,189882;1213,139114;1972,552432;1054,925211;1623,664745;1238,602928;1901,290823;1043,028371;1678,702514;1534,896979;2086,013979;1177,209756;1752,826146;2927,83064;2746,956228;2992,885942;2835,435203;2780,187063;3016,58834;2992,885942;2717,212616;2984,394576;2890,259616;2986,413708;2023,355769;2936,683372;1577,024426;1721,470064;2760,247697;2583,773531;1540,625685;2302,352326;1803,484588;3180,582012;3182,056851;2841,831299;1899,070866;971,5255524;2452,995905;2515,364771;2213,054563;2217,398861;2213,857868;2210,371502;2288,62669;2184,301445;1878,144078;2319,927948;3181,579411;3242,855884;3402,040186;2362,338121;2935,633725;2707,987597;1634,809845;2419,143316;2722,830955;3117,037694;303,6837276;20,7344223;0,005137812;104,0471582;0;0;2072,716013;1278,850899;878,5230345;0;1821,096582;252,4848536;164,5519793;2235,766339;2054,648151;1870,207338;74,74878905;3103,938798;0;0;0;0;0;0;1494,85733;1177,813132;0;0;4847,522243;0;-6,0905E+186;0;-3,02073E+56;-8,82505E+57;8,77048E+63
74;3269,783342;1738,994084;1333,163631;1965,238193;1455,097343;2123,048338;2344,944366;2811,604448;2890,11454;2862,049999;2403,837329;1628,869265;1492,239628;2438,017879;2262,855173;1302,827083;2096,351262;1136,578069;1740,429936;1356,513315;2046,498789;1120,499146;1833,778623;1652,332917;2219,155406;1278,28154;1884,701741;2943,654564;2751,807789;3018,941403;2917,262219;2873,094756;3035,275971;3018,941403;2827,093619;3036,571716;3026,804529;3011,922045;2249,040931;3017,047533;1766,564206;1924,333055;2915,410633;2740,615076;1680,304176;2434,259217;2005,780464;3282,016582;3296,532057;3015,101171;2034,02487;1039,620503;2445,026747;2466,15079;2306,095061;2312,562497;2310,408313;2308,723495;2357,734725;2215,935998;2033,761825;2509,486125;3074,730886;3246,080341;3364,644777;2472,172287;3035,773129;2820,032104;1780,582479;2551,579094;2813,928458;3144,173995;296,1016928;19,6324551;0,004507425;101,4494254;0;0;2112,93604;1253,358167;823,5310421;0;1788,938623;236,4594914;158,3287202;2470,175465;2457,856368;1910,205927;73,17513962;3301,685626;0;0;0;0;0;0;1458,083839;1158,496997;0;0;4139,250365;0;1,4518E+188;0;6,39109E+57;2,13896E+59;-1,83754E+65
75;3367,646438;1721,549771;1478,359969;2113,464255;1613,511923;2273,716115;2527,558994;2920,568284;2958,419799;2977,236816;2534,66899;1797,217062;1647,016728;2590,090851;2415,003784;1398,598738;2223,089056;1224,167043;1862,202908;1479,289707;2118,543508;1196,445149;1982,914094;1775,541439;2353,938705;1386,425628;2022,024397;2943,626942;2737,625319;3030,111114;2975,158478;2943,349086;3040,886706;3030,111114;2917,65247;3077,130737;3144,609275;3022,500915;2471,00354;3090,077109;1967,070813;2137,686432;3074,726848;2904,002662;1832,219687;2569,582056;2212,833875;3364,931178;3392,441909;3172,857837;2168,676568;1105,93564;2415,730643;2391,997103;2393,623036;2402,222559;2401,489473;2401,67906;2418,67625;2234,074676;2188,141544;2705,761059;2932,08005;3221,468734;3292,0523;2581,41806;3126,096034;2927,155873;1938,484956;2686,287238;2891,47606;3155,807051;279,9843578;18,54971119;0,003958547;98,71437289;0;0;2146,695228;1224,152533;760,2230927;0;1750,670582;220,850447;152,1903544;2718,995658;2886,197623;1944,072306;71,5924189;3491,102095;0;0;0;0;0;0;1422,214977;1139,497646;0;0;3377,020814;0;-1,3937E+188;0;-1,39883E+59;-5,38148E+60;4,49185E+66
76;3444,505189;1690,263888;1637,705776;2265,220092;1786,195222;2426,649567;2714,374457;3020,2007;3014,309882;3080,816785;2666,294551;1980,31285;1816,492675;2740,92355;2568,750478;1501,881476;2350,709215;1318,614323;1988,565135;1619,901539;2247,893213;1287,658965;2147,782283;1904,275422;2489,052216;1501,5553;2163,560817;2931,96914;2702,688081;3030,134382;3010,843076;2988,505581;3035,809349;3030,134382;2986,559984;3108,836277;3233,410773;3023,527159;2687,997627;3171,315633;2175,385635;2357,549071;3236,35505;3072,553157;1998,955802;2716,435349;2421,328743;3425,579941;3465,731106;3310,31506;2299,123754;1175,617649;2360,841837;2295,752754;2474,920791;2485,45532;2486,346621;2488,583861;2470,111544;2236,57123;2343,043654;2901,686513;2755,072792;3194,958981;3183,0477;2695,995418;3183,164581;3027,006083;2111,23082;2831,514914;2957,24104;3155,831284;267,3387869;17,48095477;0,003480158;95,39857688;0;0;2172,743576;1190,56344;705,2862164;0;1706,766463;219,7318023;146,0348058;2979,8831;3159,578408;1971,340231;70,63785331;3665,996418;0;0;0;0;0;0;56391,40197;68342,06615;0;0;2604,766358;0;0;0;3,16388E+60;1,39856E+62;-1,13307E+68
77;3497,777249;1647,101963;1809,769814;2419,784106;1971,094687;2581,481062;2902,789327;3107,32436;3055,534139;3170,165262;2796,475028;2175,588297;1999,08163;2888,575438;2722,407492;1612,19467;2478,184037;1420,633274;2118,056174;1742,778567;2386,081874;1397,031624;2308,444951;2037,826317;2622,887308;1623,667536;2309,226608;2909,366205;2645,968228;3019,965331;3029,495116;3014,522908;3019,811482;3019,965331;3038,774983;3133,187609;3286,165219;3016,225667;2900,382681;3271,419834;2387,697326;2579,653811;3391,298255;3238,387657;2182,285982;2880,480126;2627,634998;3460,274361;3512,411638;3422,755478;2421,535154;1254,279637;2292,647906;2175,465409;2549,708361;2561,828775;2564,625202;2569,191774;2510,31049;2221,901299;2500,646713;3091,537202;2546,805689;3142,559357;3037,610381;2807,543742;3224,772674;3117,068143;2300,360636;2992,846375;3022,36689;3145,240397;254,1477942;16,42229511;0,003062788;91,07631707;0;0;2190,146659;1152,02704;656,2367659;0;1656,791534;216,1295571;139,7447569;3249,431875;3325,148393;1991,605799;71,48550755;3820,580985;0;0;0;0;0;0;0;0;0;0;1870,489273;0;0;0;-6,48442E+61;-3,76025E+63;2,93075E+69
